first_name,second_name,element_type,total_points,minutes,goals_scored,assists,goals_conceded,bonus,clean_sheets,red_cards,yellow_cards,now_cost,value_added,value_added_per_90,value_added_per_million,vapm_per_90
Pablo,Fornals,3,15,415,0,0,9,0,1,0,0,6,1,0.217,0.167,0.036
Sean,Longstaff,3,16,613,0,1,10,0,2,1,1,5,1,0.147,0.2,0.029
Maximillian,Aarons,2,9,720,0,0,20,0,1,0,3,4.4,1,0.125,0.227,0.028
Granit,Xhaka,3,19,739,0,1,13,0,2,0,4,5.3,1,0.122,0.189,0.023
Dale,Stephens,3,21,886,0,0,13,0,3,0,2,4.5,1,0.102,0.222,0.023
Philip,Billing,3,20,853,0,1,12,0,2,0,4,5,1,0.106,0.2,0.021
Declan,Rice,3,21,900,0,0,14,0,3,0,2,4.8,1,0.1,0.208,0.021
Mesut,Özil,3,2,70,0,0,1,0,0,0,0,7.2,0,0,0,0
Henrikh,Mkhitaryan,3,4,110,0,0,0,0,1,0,1,6.8,0,0,0,0
Reiss,Nelson,3,5,150,0,0,2,0,1,0,1,5.3,0,0,0,0
Kieran,Tierney,2,1,74,0,0,2,0,0,0,0,5.4,0,0,0,0
Jonathan,Kodjia,4,1,16,0,0,2,0,0,0,0,5.4,0,0,0,0
Keinan,Davis,3,6,74,0,0,1,0,0,0,0,4.4,0,0,0,0
Henri,Lansbury,3,2,9,0,0,0,0,0,0,0,4.4,0,0,0,0
Ezri,Konsa Ngoyo,2,1,15,0,0,1,0,0,0,0,4.3,0,0,0,0
Charlie,Daniels,2,3,126,0,0,2,0,0,0,0,4.3,0,0,0,0
Simon,Francis,2,2,12,0,0,0,0,0,0,0,4.4,0,0,0,0
Dominic,Solanke,4,15,457,0,0,6,0,1,0,0,5.4,0,0,0,0
Jordon,Ibe,3,2,48,0,0,1,0,0,0,0,4.7,0,0,0,0
Andrew,Surman,3,3,57,0,0,1,0,0,0,0,4.7,0,0,0,0
Bernardo,Fernandes da Silva Junior,2,2,67,0,0,3,0,0,0,0,4.3,0,0,0,0
Gaëtan,Bong,2,3,57,0,0,3,0,0,0,0,4.4,0,0,0,0
Glenn,Murray,4,11,276,0,0,3,0,2,0,0,5.6,0,0,0,0
Jürgen,Locadia,4,3,85,0,0,1,0,1,0,0,5.2,0,0,0,0
Yves,Bissouma,3,3,63,0,0,0,0,0,0,0,5,0,0,0,0
Ezequiel,Schelotto,2,1,24,0,0,1,0,0,0,0,4,0,0,0,0
Charlie,Taylor,2,1,35,0,0,0,0,0,0,0,4.2,0,0,0,0
Antonio,Rüdiger,2,1,45,0,0,0,0,0,0,0,6,0,0,0,0
Emerson,Palmieri dos Santos,2,5,374,0,0,10,0,0,0,0,5.5,0,0,0,0
Olivier,Giroud,4,5,120,0,0,4,0,1,0,0,6.7,0,0,0,0
Reece,James,2,1,28,0,0,2,0,0,0,0,5,0,0,0,0
Billy,Gilmour,3,1,6,0,0,1,0,0,0,0,4.5,0,0,0,0
James,Tomkins,2,2,172,0,0,4,0,0,0,0,5,0,0,0,0
Mamadou,Sakho,2,3,191,0,0,5,0,0,0,0,5,0,0,0,0
Connor,Wickham,4,2,15,0,0,0,0,0,0,0,4.5,0,0,0,0
Wayne,Hennessey,1,6,180,0,0,4,0,0,0,0,4.4,0,0,0,0
Max,Meyer,3,5,155,0,0,1,0,1,0,1,5.2,0,0,0,0
Víctor,Camarasa,3,1,5,0,0,0,0,0,0,0,4.6,0,0,0,0
Cenk,Tosun,4,1,35,0,0,1,0,0,0,0,5.7,0,0,0,0
Tom,Davies,3,6,200,0,0,4,0,1,0,1,5.3,0,0,0,0
Christian,Fuchs,2,5,184,0,0,2,0,0,0,0,4.4,0,0,0,0
Wes,Morgan,2,2,23,0,0,0,0,0,0,0,4.3,0,0,0,0
Nampalys,Mendy,3,1,1,0,0,0,0,0,0,0,4.4,0,0,0,0
Joseph,Gomez,2,4,96,0,0,1,0,0,0,0,5.2,0,0,0,0
Alisson,Ramses Becker,1,6,218,0,0,2,0,0,0,0,5.8,0,0,0,0
Alex,Oxlade-Chamberlain,3,8,225,0,0,3,0,0,0,0,6.2,0,0,0,0
Xherdan,Shaqiri,3,2,11,0,0,0,0,0,0,0,6.3,0,0,0,0
Naby,Keita,3,1,8,0,0,0,0,0,0,0,5.8,0,0,0,0
Phil,Foden,3,3,25,0,0,0,0,0,0,0,5.2,0,0,0,0
Eric,Garcia,2,1,27,0,0,0,0,0,0,0,4.5,0,0,0,0
Ashley,Young,2,14,681,0,0,8,0,1,0,4,5.4,0,0,0,0
José Diogo,Dalot Teixeira,2,1,59,0,0,0,0,0,0,0,4.9,0,0,0,0
Mason,Greenwood,4,7,102,0,0,3,0,0,0,0,4.3,0,0,0,0
Angel,Gomes,3,1,9,0,0,1,0,0,0,0,4.8,0,0,0,0
Tahith,Chong,3,2,24,0,0,0,0,0,0,0,4.4,0,0,0,0
James,Garner,3,1,8,0,0,1,0,0,0,0,4.4,0,0,0,0
Axel,Tuanzebe,2,5,181,0,0,2,0,0,0,0,4.4,0,0,0,0
Brandon,Williams,2,1,1,0,0,0,0,0,0,0,4,0,0,0,0
Yoshinori,Muto,4,5,101,0,0,3,0,0,0,0,5.3,0,0,0,0
Sung-yueng,Ki,3,4,135,0,0,6,0,0,0,0,4.8,0,0,0,0
Andy,Carroll,4,4,89,0,0,3,0,0,0,0,5.4,0,0,0,0
Dwight,Gayle,4,2,6,0,0,0,0,0,0,0,5,0,0,0,0
Christoph,Zimmermann,2,1,35,0,0,1,0,0,0,0,4.5,0,0,0,0
Grant,Hanley,2,1,270,0,0,8,0,0,0,0,4,0,0,0,0
Dennis,Srbeny,4,4,21,0,0,1,0,0,0,0,5.3,0,0,0,0
Mario,Vrancic,3,2,15,0,0,1,0,0,0,0,6.2,0,0,0,0
Moritz,Leitner,3,16,683,0,0,16,0,1,0,1,4.5,0,0,0,0
Patrick,Roberts,3,3,24,0,0,2,0,0,0,0,5.3,0,0,0,0
Ralf,Fahrmann,1,1,21,0,0,1,0,0,0,0,4.4,0,0,0,0
Ibrahim,Amadou,3,13,594,0,0,15,0,1,0,1,4.5,0,0,0,0
John,Fleck,3,15,658,0,0,4,0,3,0,3,4.8,0,0,0,0
Luke,Freeman,3,8,253,0,0,4,0,1,0,1,5.2,0,0,0,0
Phil,Jagielka,2,2,27,0,0,0,0,0,0,0,4.3,0,0,0,0
Ravel,Morrison,3,1,12,0,0,0,0,0,0,0,4.7,0,0,0,0
Ben,Osborn,3,2,13,0,0,0,0,0,0,0,4.8,0,0,0,0
Muhamed,Bešić,3,1,9,0,0,0,0,0,0,0,4.5,0,0,0,0
Leon,Clarke,4,1,13,0,0,0,0,0,0,0,4.5,0,0,0,0
Jack,Stephens,2,0,117,0,0,6,0,0,0,0,4.3,0,0,0,0
Michael,Obafemi,4,3,48,0,0,3,0,0,0,0,4.9,0,0,0,0
Shane,Long,4,5,103,0,0,3,0,0,0,0,4.7,0,0,0,0
Oriol,Romeu Vidal,3,20,864,0,0,24,0,2,0,2,4.5,0,0,0,0
Ben,Davies,2,3,106,0,0,3,0,0,0,0,5.4,0,0,0,0
Kyle,Walker-Peters,2,5,241,0,0,4,0,0,0,0,4.6,0,0,0,0
Oliver,Skipp,3,2,2,0,0,0,0,0,0,0,4.4,0,0,0,0
Giovani,Lo Celso,3,4,46,0,0,0,0,0,0,0,7.3,0,0,0,0
Georges-Kévin,Nkoudou,3,1,2,0,0,0,0,0,0,0,5,0,0,0,0
Adrian,Mariappa,2,-2,90,0,0,8,0,0,0,0,4.3,0,0,0,0
Sebastian,Prödl,2,1,56,0,0,0,0,0,0,0,4,0,0,0,0
Troy,Deeney,4,4,180,0,0,4,0,0,0,0,6.2,0,0,0,0
Isaac,Success Ajayi,4,2,34,0,0,1,0,0,0,0,4.8,0,0,0,0
Nathaniel,Chalobah,3,4,165,0,0,1,0,0,0,0,4.4,0,0,0,0
Domingos,Quina,3,1,4,0,0,0,0,0,0,0,4.4,0,0,0,0
Danny,Welbeck,4,7,208,0,0,2,0,1,0,0,5.9,0,0,0,0
Ismaïla,Sarr,3,6,166,0,0,4,0,0,0,0,6.2,0,0,0,0
Dimitri,Foulquier,2,0,49,0,0,5,0,0,0,0,4,0,0,0,0
Pablo,Zabaleta,2,5,127,0,0,2,0,0,0,0,4.3,0,0,0,0
Jack,Wilshere,3,6,174,0,0,4,0,0,0,0,4.7,0,0,0,0
Carlos,Sánchez,3,3,14,0,0,0,0,0,0,0,4.4,0,0,0,0
Albian,Ajeti,4,2,20,0,0,1,0,0,0,0,5.8,0,0,0,0
Danny,Rose,2,13,792,0,0,12,0,1,0,5,5.4,-1,-0.114,-0.185,-0.021
Ben,Godfrey,2,8,859,0,0,24,0,0,0,1,4.5,-1,-0.105,-0.222,-0.023
Marco,Stiepermann,3,15,643,0,0,19,0,1,0,2,5.3,-1,-0.14,-0.189,-0.026
José,Holebas,2,7,707,0,0,20,0,1,0,5,4.7,-1,-0.127,-0.213,-0.027
Mahmoud Ahmed,Ibrahim Hassan,3,12,512,0,1,9,0,1,1,2,5.3,-1,-0.176,-0.189,-0.033
André Filipe,Tavares Gomes,3,11,501,0,0,7,0,2,0,3,5.3,-1,-0.18,-0.189,-0.034
Fernando,Luiz Rosa,3,10,499,0,0,3,0,3,1,1,5.2,-1,-0.18,-0.192,-0.035
David,McGoldrick,4,11,477,0,0,4,0,2,0,1,5.4,-1,-0.189,-0.185,-0.035
Jesse,Lingard,3,9,354,0,0,5,0,1,0,2,6.3,-1,-0.254,-0.159,-0.04
Harry,Winks,3,16,721,0,0,12,0,1,0,3,5.3,-2,-0.25,-0.377,-0.047
Frederico,Rodrigues de Paula Santos,3,8,328,0,0,4,0,0,0,1,5.3,-1,-0.274,-0.189,-0.052
Christian,Benteke,4,10,255,0,0,3,0,1,0,1,5.7,-1,-0.353,-0.175,-0.062
Aaron,Mooy,3,8,272,0,0,4,0,2,1,0,4.8,-1,-0.331,-0.208,-0.069
Davinson,Sánchez,2,6,495,0,0,9,0,0,0,2,5.3,-2,-0.364,-0.377,-0.069
Fabian,Delph,2,4,468,0,0,13,0,0,0,2,5.4,-2,-0.385,-0.37,-0.071
Etienne,Capoue,3,10,532,0,0,19,0,0,0,2,4.8,-2,-0.338,-0.417,-0.071
Jefferson,Lerma,3,14,733,0,0,12,0,1,0,4,4.8,-3,-0.368,-0.625,-0.077
Dejan,Lovren,2,3,180,0,0,2,0,0,0,1,5.3,-1,-0.5,-0.189,-0.095
Sam,Byram,2,3,205,0,0,6,0,0,0,1,4.4,-1,-0.439,-0.227,-0.1
Francisco,Femenía Far,2,3,559,0,0,19,0,0,0,3,4.2,-3,-0.483,-0.714,-0.115
Jesús,Vallejo Lázaro,2,1,162,0,0,6,0,0,0,1,4.8,-1,-0.556,-0.208,-0.116
Demarai,Gray,3,6,146,0,0,1,0,0,0,1,5.2,-1,-0.616,-0.192,-0.118
Jack,Stacey,2,5,346,0,0,5,0,0,0,2,4.3,-2,-0.52,-0.465,-0.121
James,McCarthy,3,7,140,0,0,3,0,0,0,1,4.4,-1,-0.643,-0.227,-0.146
Ryan,Bertrand,2,-1,492,0,0,22,0,0,1,1,4.8,-4,-0.732,-0.833,-0.152
Marcos,Rojo,2,2,120,0,0,2,0,0,0,1,4.8,-1,-0.75,-0.208,-0.156
Aaron,Lennon,3,7,238,0,0,6,0,0,0,2,4.8,-2,-0.756,-0.417,-0.158
Morgan,Schneiderlin,3,7,472,0,0,9,0,1,1,2,4.4,-4,-0.763,-0.909,-0.173
Eric,Dier,3,2,102,0,0,3,0,0,0,1,4.9,-1,-0.882,-0.204,-0.18
Stuart,Armstrong,3,6,85,0,0,4,0,0,0,1,5.2,-1,-1.059,-0.192,-0.203
Fabián,Balbuena,2,1,181,0,0,6,0,0,0,2,4.3,-2,-0.994,-0.465,-0.231
José Ángel,Esmorís Tasende,2,1,62,0,0,0,0,0,0,1,4.7,-1,-1.452,-0.213,-0.309
Gabriel Teodoro,Martinelli Silva,4,2,45,0,0,0,0,0,0,1,4.5,-1,-2,-0.222,-0.444
Victor,Wanyama,3,1,24,0,0,2,0,0,0,1,4.9,-1,-3.75,-0.204,-0.765
